date,ACS.MC,ACX.MC,AENA.MC,AMS.MC,ANA.MC,BBVA.MC,BKT.MC,CABK.MC,CLNX.MC,ELE.MC,FDR.MC,FER.MC,GRF.MC,IAG.MC,IBE.MC,ITX.MC,LOG.MC,MAP.MC,MRL.MC,MTS.MC,NTGY.MC,RED.MC,REP.MC,ROVI.MC,SAB.MC,SAN.MC,SCYR.MC,SLR.MC,TEF.MC,^IBEX
2000-07-26,,8.1925,,,41.25,14.881924,19.03676,,,22.059999,,13.53,,,3.17,,,,,,16.453279,2.65,20.23,,2.682137,9.728231,5.649421,,23.471113,10743.799805
2000-07-27,,8.1925,,,38.950001,14.37273,19.03676,,,22.059999,,13.53,,,3.17,,,,,,16.453279,2.57,23.16,,2.682137,9.546476,5.649421,,23.471113,10726.0
2000-07-28,,8.3275,,,40.0,14.805065,18.679712,,,22.07,,13.13,,,3.115,,,,,,16.453279,2.6,20.200001,,2.593227,9.641681,5.68462,,22.838364,10560.0
2000-07-31,,8.1,,,38.110001,14.987606,18.832111,,,22.389999,,13.09,,,3.1125,,,,,,16.453279,2.6,20.5,,2.593227,9.641681,5.67582,,22.442894,10531.599609
2000-08-01,,7.925,,,38.029999,14.987606,19.480892,,,22.450001,,13.6,,,3.145,,,,,,16.453279,2.6375,20.280001,,2.593227,9.615716,5.658221,,22.571421,10549.0
2000-08-02,,8.2,,,37.799999,15.08368,19.98163,,,22.75,,13.45,,,3.225,,,,,,16.453279,2.75,20.5,,2.593227,9.719576,5.719819,,22.640629,10644.5
2000-08-03,,8.08,,,35.5,15.035643,20.029528,,,22.52,,13.0,,,3.3,,,,,,16.453279,2.7225,20.370001,,2.593227,9.719576,5.807816,,21.750822,10453.0
2000-08-04,,8.225,,,36.869999,15.08368,20.138384,,,22.68,,13.0,,,3.2625,,,,,,16.453279,2.7125,20.209999,,2.593227,9.754196,5.711019,,22.433006,10583.400391
2000-08-07,,8.2175,,,37.389999,15.371904,19.855358,,,22.75,,13.11,,,3.3125,,,,,,16.453279,2.715,20.959999,,2.593227,9.944606,5.728619,,22.393459,10707.700195
2000-08-08,,8.335,,,38.150002,15.688949,20.029528,,,22.799999,,13.17,,,3.3275,,,,,,16.453279,2.735,21.1,,2.608045,10.013846,5.746218,,23.134966,10867.599609
2000-08-09,,8.415,,,38.099998,15.90992,20.142738,,,22.5,,13.07,,,3.3,,,,,,16.453279,2.75,21.17,,2.608045,10.091741,5.851815,,23.718283,10951.900391
2000-08-10,,8.425,,,38.0,15.900313,20.726208,,,22.450001,,13.2,,,3.3,,,,,,16.453279,2.7525,21.440001,,2.608045,10.048466,5.878214,,24.697069,11110.599609
2000-08-11,,8.4525,,,37.959999,15.996387,20.813292,,,22.16,,13.35,,,3.2875,,,,,,16.453279,2.75,21.26,,2.608045,10.238877,6.027809,,24.252167,11094.599609
2000-08-14,,8.445,,,38.549999,16.10207,20.682665,,,22.4,,13.76,,,3.3,,,,,,16.453279,2.7775,21.530001,,2.608045,10.290807,6.107007,,24.736616,11210.599609
2000-08-15,,8.4725,,,38.41,16.284611,20.617352,,,22.469999,,13.6,,,3.2925,,,,,,16.453279,2.755,21.49,,2.608045,10.437942,6.098207,,24.469675,11207.900391
2000-08-16,,8.6075,,,38.299999,16.32304,20.930857,,,22.4,,14.0,,,3.32,,,,,,16.453279,2.755,21.67,,2.608045,10.654317,6.027809,,24.954124,11342.700195
2000-08-17,,8.4875,,,39.150002,16.20775,20.791521,,,22.66,,13.98,,,3.265,,,,,,16.453279,2.765,21.99,,2.608045,10.637007,5.983811,,23.629301,11155.5
2000-08-18,,8.35,,,39.52,16.524796,20.839418,,,22.66,,14.0,,,3.3,,,,,,16.453279,2.7375,22.299999,,2.622863,10.879347,5.983811,,22.373688,11065.5
2000-08-21,,8.525,,,39.990002,16.534405,21.031004,,,23.030001,,14.34,,,3.3225,,,,,,16.453279,2.775,22.5,,2.682137,10.706247,6.054208,,22.531874,11093.5
2000-08-22,,8.75,,,40.0,16.351862,20.347387,,,23.0,,14.55,,,3.3,,,,,,16.453279,2.7375,22.719999,,2.682137,10.706247,5.939812,,21.473993,10934.599609
2000-08-23,,8.505,,,38.380001,16.284611,20.24724,,,23.0,,14.5,,,3.3175,,,,,,16.02747,2.715,23.24,,2.682137,10.654317,5.931012,,20.643507,10798.099609
2000-08-24,,8.5,,,38.349998,16.044424,20.029528,,,23.1,,14.05,,,3.3225,,,,,,16.053019,2.7475,22.200001,,2.682137,10.342737,6.027809,,20.712715,10720.099609
2000-08-25,,8.38,,,38.099998,16.236572,20.029528,,,22.73,,13.76,,,3.325,,,,,,15.967856,2.74,22.040001,,2.682137,10.437942,6.089407,,21.157618,10818.299805
2000-08-28,,8.4025,,,38.200001,16.303825,20.112259,,,22.52,,14.0,,,3.2975,,,,,,16.010437,2.705,22.280001,,2.682137,10.386012,6.300601,,21.691502,10907.5
2000-08-29,,8.225,,,37.48,16.332647,20.029528,,,22.5,,13.86,,,3.2625,,,,,,15.840113,2.675,22.27,,2.682137,10.212912,6.432596,,21.533314,10840.599609
2000-08-30,,8.315,,,36.400002,16.159714,20.24724,,,22.290001,,13.7,,,3.25,,,,,,15.754951,2.705,22.42,,2.696956,10.463907,6.423797,,21.385014,10869.599609
2000-08-31,,8.25,,,37.5,16.054031,20.360451,,,21.950001,,13.81,,,3.2375,,,,,,15.542046,2.6625,22.299999,,2.711774,10.472562,6.335799,,21.355352,10884.700195
2000-09-01,,8.45,,,39.810001,16.188536,20.922148,,,21.77,,14.0,,,3.1875,,,,,,15.465401,2.725,22.74,,2.711774,10.299462,6.441396,,22.947117,11170.099609
2000-09-04,,8.55,,,40.700001,16.015602,20.900377,,,21.700001,,14.27,,,3.205,,,,,,15.456885,2.725,22.67,,2.711774,10.204257,6.441396,,24.113752,11246.299805
2000-09-05,,8.5,,,40.900002,16.236572,21.000525,,,21.709999,,14.75,,,3.2075,,,,,,15.261012,2.725,22.9,,2.711774,10.325427,6.441396,,23.481001,11188.200195
2000-09-06,,8.2425,,,40.5,16.351862,21.379345,,,21.85,,14.78,,,3.2475,,,,,,15.329142,2.7575,23.389999,,2.711774,10.290807,6.687788,,23.51066,11238.5
2000-09-07,,7.9775,,,40.349998,16.236572,21.205173,,,22.26,,15.0,,,3.2975,,,,,,15.073656,2.7475,23.540001,,2.711774,10.463907,6.766986,,23.629301,11282.5
2000-09-08,,7.975,,,40.299999,16.236572,20.573809,,,22.200001,,14.95,,,3.2625,,,,,,14.903332,2.8,22.51,,2.711774,10.325427,6.608591,,23.065758,11103.299805
2000-09-11,,8.085,,,40.450001,16.524796,20.617352,,,22.700001,,14.8,,,3.27,,,,,,15.073656,2.935,22.889999,,2.711774,10.559112,6.582192,,23.431566,11229.799805
2000-09-12,,8.0,,,42.400002,16.505581,20.704435,,,22.6,,14.97,,,3.2975,,,,,,15.24398,2.9,23.200001,,2.711774,10.559112,6.546993,,23.72817,11311.799805
2000-09-13,,8.06,,,41.599998,16.476759,20.94392,,,22.700001,,14.84,,,3.3,,,,,,15.303593,2.85,22.450001,,2.726593,10.489872,6.494194,,23.27338,11212.5
2000-09-14,,8.0825,,,41.75,16.678514,21.640598,,,22.969999,,14.8,,,3.3125,,,,,,15.465401,2.87,21.950001,,2.726593,10.818762,6.450196,,24.163185,11451.599609
2000-09-15,,8.075,,,41.700001,16.764982,21.466429,,,23.25,,14.75,,,3.1375,,,,,,15.414304,2.8,22.32,,2.726593,10.862037,6.353399,,24.27194,11463.099609
2000-09-18,,7.9,,,40.0,16.246181,21.017942,,,22.65,,14.67,,,3.2475,,,,,,15.17585,2.775,21.860001,,2.726593,10.585077,6.212603,,23.431566,11188.099609
2000-09-19,,7.65,,,38.099998,16.169321,20.787167,,,22.200001,,14.75,,,3.2325,,,,,,14.81817,2.7525,21.85,,2.726593,10.576422,6.124606,,23.085531,11065.5
2000-09-20,,7.5,,,38.900002,15.900313,20.630413,,,22.0,,14.71,,,3.2025,,,,,,14.656363,2.745,22.049999,,2.682137,10.498527,6.063008,,22.393459,10901.299805
2000-09-21,,7.5,,,38.099998,15.679342,20.343035,,,22.0,,14.21,,,3.25,,,,,,14.690427,2.7175,21.85,,2.682137,10.403322,6.063008,,22.146292,10803.400391
2000-09-22,,7.4375,,,39.0,16.140499,20.67831,,,21.879999,,13.97,,,3.37,,,,,,14.988494,2.65,21.559999,,2.682137,10.766832,5.99261,,22.838364,11029.400391
2000-09-25,,7.55,,,38.880001,16.294218,20.965691,,,21.76,,14.46,,,3.37,,,,,,15.252496,2.6875,21.450001,,2.682137,10.732212,6.00141,,23.530436,11159.099609
2000-09-26,,7.5,,,38.700001,16.025209,20.573809,,,21.040001,,14.55,,,3.4625,,,,,,15.542046,2.7,21.4,,2.682137,10.697592,6.124606,,22.591194,10956.0
2000-09-27,,7.6175,,,39.389999,16.034817,20.282074,,,21.700001,,14.8,,,3.5025,,,,,,15.669789,2.775,21.15,,2.726593,10.645662,6.142206,,22.393459,10957.599609
2000-09-28,,7.6,,,38.0,16.601656,20.025173,,,21.83,,14.89,,,3.5625,,,,,,15.806048,2.725,21.440001,,2.756229,10.810107,6.159805,,22.185839,11023.099609
2000-09-29,,7.5,,,37.459999,16.447937,19.724731,,,21.299999,,14.5,,,3.6,,,,,,16.087084,2.675,20.85,,2.756229,10.766832,5.983811,,22.195724,10950.0
2000-10-02,,7.425,,,37.450001,16.764982,19.615875,,,21.41,,14.26,,,3.6325,,,,,,16.214827,2.6625,21.370001,,2.756229,10.740867,6.291801,,23.095419,11152.5
2000-10-03,,7.5,,,38.0,16.77459,19.52879,,,22.1,,14.95,,,3.625,,,,,,16.351086,2.7,21.790001,,2.741411,10.801452,6.247802,,23.530436,11271.200195
2000-10-04,,7.6875,,,38.650002,16.620871,19.563623,,,22.1,,15.0,,,3.625,,,,,,16.504375,2.7025,21.77,,2.741411,10.559112,6.159805,,23.174513,11159.299805
2000-10-05,,7.8,,,39.700001,16.486366,20.029528,,,22.6,,15.1,,,3.5925,,,,,,16.512892,2.7,21.32,,2.756229,10.818762,6.335799,,23.431566,11237.299805
2000-10-06,,7.9,,,39.599998,16.351862,19.668125,,,22.610001,,14.89,,,3.6525,,,,,,16.938702,2.6625,22.1,,2.756229,10.688937,6.274201,,22.996552,11150.0
2000-10-09,,7.8125,,,38.549999,15.833061,19.289307,,,22.200001,,14.51,,,3.6325,,,,,,16.521408,2.675,21.709999,,2.756229,10.368702,6.177404,,22.294594,10838.799805
2000-10-10,,8.1725,,,38.900002,16.092463,18.940968,,,21.59,,14.5,,,3.625,,,,,,16.947218,2.6475,22.43,,2.756229,10.576422,6.089407,,22.393459,10950.700195
2000-10-11,,7.675,,,38.150002,15.323866,18.766796,,,22.209999,,14.7,,,3.7025,,,,,,16.862057,2.6075,22.0,,2.756229,10.039811,6.027809,,21.701387,10618.700195
2000-10-12,,7.675,,,38.950001,14.37273,18.766796,,,22.209999,,14.7,,,3.7025,,,,,,16.862057,2.6075,23.16,,2.756229,9.546476,6.344599,,20.51498,
2000-10-13,,8.0125,,,37.610001,15.045251,18.292185,,,22.4,,14.15,,,3.79,,,,,,17.373028,2.565,20.549999,,2.667319,9.840746,6.019009,,21.088411,10385.400391
2000-10-16,,7.955,,,37.02,15.631304,18.549086,,,21.49,,14.3,,,3.835,,,,,,17.185671,2.5775,20.65,,2.667319,9.858056,6.247802,,21.157618,10455.200195
2000-10-17,,7.7875,,,36.540001,15.660127,17.242811,,,21.49,,14.0,,,3.835,,,,,,16.691732,2.5,20.25,,2.667319,10.065776,6.071808,,20.564413,10375.400391
2000-10-18,,7.65,,,36.450001,15.131718,17.416981,,,19.6,,14.04,,,3.8375,,,,,,15.584627,2.4775,20.02,,2.6525,9.693611,6.045409,,19.822908,10056.099609
2000-10-19,,7.53,,,37.0,15.592875,17.360376,,,19.75,,14.03,,,3.9425,,,,,,15.882694,2.54,19.950001,,2.6525,10.065776,6.071808,,21.009317,10367.299805
2000-10-20,,7.6125,,,37.0,15.900313,18.178974,,,19.700001,,14.18,,,3.8375,,,,,,16.274439,2.65,20.299999,,2.6525,10.126361,5.99261,,21.207052,10443.599609
2000-10-23,,7.55,,,36.27,15.900313,17.634693,,,18.969999,,14.05,,,3.6025,,,,,,16.427731,2.595,20.290001,,2.6525,9.849401,5.763818,,21.256485,10329.900391
2000-10-24,,7.7,,,37.990002,16.476759,18.418457,,,19.15,,14.23,,,3.625,,,,,,16.265923,2.6125,20.0,,2.6525,10.351392,5.895813,,22.433006,10666.900391
2000-10-25,,7.9,,,37.790001,15.794631,18.026575,,,18.879999,,14.2,,,3.65,,,,,,16.351086,2.59,19.959999,,2.6525,10.135017,5.983811,,22.294594,10517.400391
2000-10-26,,7.655,,,37.25,14.891532,17.634693,,,18.790001,,13.85,,,3.5825,,,,,,17.160124,2.65,20.15,,2.6525,9.572441,5.983811,,22.531874,10324.700195
2000-10-27,,7.645,,,37.299999,14.459197,18.283476,,,19.190001,,14.05,,,3.6575,,,,,,17.074961,2.6625,20.209999,,2.682137,9.728231,5.975011,,22.957005,10395.700195
2000-10-30,,8.2075,,,37.200001,14.699383,17.656464,,,19.25,,13.99,,,3.6,,,,,,17.236769,2.6375,19.370001,,2.682137,9.745541,5.895813,,22.195724,10307.299805
2000-10-31,,8.2075,,,38.950001,14.37273,17.656464,,,19.25,,13.99,,,3.6,,,,,,17.236769,2.6375,19.370001,,2.682137,9.546476,5.895813,,20.51498,10363.099609
2000-11-01,,8.2075,,,38.950001,14.37273,17.656464,,,19.25,,13.99,,,3.6,,,,,,17.236769,2.6375,19.370001,,2.682137,9.546476,5.895813,,20.51498,
2000-11-02,,8.275,,,37.400002,15.564052,18.28783,,,18.809999,,14.06,,,3.5425,,,,,,17.228252,2.6625,18.65,,2.711774,10.351392,5.983811,,22.393459,10507.0
2000-11-03,,8.0675,,,37.5,15.61209,19.33285,,,18.92,,14.31,,,3.595,,,,,,17.364511,2.675,18.66,,2.711774,10.299462,5.975011,,22.294594,10542.700195
2000-11-06,,7.995,,,37.5,15.823453,19.33285,,,19.549999,,14.24,,,3.695,,,,,,17.458189,2.6225,19.01,,2.711774,10.290807,5.975011,,22.482441,10610.5
2000-11-07,,8.2025,,,37.599998,15.717771,19.18045,,,19.82,,14.35,,,3.7125,,,,,,17.449673,2.6925,19.07,,2.711774,10.256187,5.966211,,22.314365,10573.599609
2000-11-08,,8.1375,,,38.09,15.295044,18.72761,,,19.68,,14.23,,,3.7075,,,,,,17.798838,2.6625,18.9,,2.711774,10.039811,5.860614,,22.442894,10488.400391
2000-11-09,,7.8475,,,37.810001,15.035643,18.832111,,,20.08,,13.87,,,3.7425,,,,,,16.964251,2.65,18.879999,,2.682137,9.866711,5.843015,,21.30592,10273.5
2000-11-10,,7.625,,,36.5,14.74742,18.684067,,,20.01,,13.3,,,3.68,,,,,,16.461796,2.5625,18.5,,2.682137,9.693611,5.728619,,20.465546,9986.0
2000-11-13,,7.5,,,36.900002,14.795457,18.28783,,,19.9,,13.21,,,3.7175,,,,,,16.436247,2.55,18.860001,,2.682137,9.788816,5.631822,,20.168943,9897.299805
2000-11-14,,7.575,,,36.48,15.256614,18.28783,,,20.0,,13.53,,,3.7225,,,,,,16.385149,2.6,19.059999,,2.682137,10.186947,5.825416,,21.681616,10274.799805
2000-11-15,,7.5025,,,36.279999,15.371904,18.766796,,,19.9,,14.1,,,3.7,,,,,,16.555473,2.61,19.299999,,2.682137,10.212912,5.755018,,21.523426,10294.099609
2000-11-16,,7.75,,,37.0,15.256614,19.158678,,,19.85,,14.45,,,3.725,,,,,,15.984888,2.5775,19.299999,,2.682137,10.039811,5.68462,,20.861015,10135.299805
2000-11-17,,7.8,,,36.200001,14.757027,18.527313,,,19.91,,13.92,,,3.725,,,,,,15.754951,2.6,18.9,,2.682137,9.710921,5.719819,,20.267811,9845.900391
2000-11-20,,7.6125,,,35.200001,14.219011,18.723253,,,19.66,,13.33,,,3.7,,,,,,16.172245,2.5625,18.76,,2.682137,9.044485,5.67582,,19.773476,9548.700195
2000-11-21,,7.5925,,,35.400002,14.641738,18.479418,,,19.92,,13.31,,,3.7125,,,,,,16.010437,2.56,19.27,,2.682137,9.044485,5.807816,,19.180269,9594.0
2000-11-22,,7.405,,,35.400002,13.930788,17.678236,,,19.700001,,12.86,,,3.655,,,,,,16.104115,2.5175,19.360001,,2.682137,8.784835,5.737418,,18.290464,9252.5
2000-11-23,,7.535,,,34.599998,14.545664,17.721779,,,19.68,,12.58,,,3.695,,,,,,16.180761,2.5275,19.200001,,2.667319,8.91466,5.623022,,18.191597,9334.799805
2000-11-24,,7.825,,,34.75,15.064465,17.874178,,,19.799999,,13.04,,,3.66,,,,,,16.018953,2.5625,19.34,,2.667319,9.200275,5.561424,,19.348345,9642.299805
2000-11-27,,7.7,,,34.799999,14.968391,17.491003,,,19.870001,,13.02,,,3.65,,,,,,15.71237,2.615,19.190001,,2.667319,9.079105,5.570224,,18.883669,9541.900391
2000-11-28,,7.7,,,34.400002,14.939569,17.199268,,,19.860001,,12.7,,,3.66,,,,,,15.925275,2.5825,19.280001,,2.667319,8.923315,5.543824,,17.993862,9358.0
2000-11-29,,7.5075,,,35.299999,15.093288,17.133955,,,19.219999,,13.25,,,3.5925,,,,,,16.708765,2.6625,19.139999,,2.667319,9.200275,5.649421,,18.399218,9477.299805
2000-11-30,,7.43,,,35.099998,14.805065,17.634693,,,18.610001,,13.05,,,3.4675,,,,,,16.657667,2.625,18.780001,,2.667319,8.84542,5.587823,,17.904881,9214.5
2000-12-01,,7.5,,,36.5,14.651346,17.264582,,,18.799999,,13.27,,,3.47,,,,,,17.287865,2.6,18.469999,,2.667319,8.89735,5.702219,,18.369558,9339.400391
2000-12-04,,7.415,,,36.549999,14.170974,16.546131,,,18.440001,,13.05,,,3.4,,,,,,16.691732,2.575,18.27,,2.667319,8.53384,5.649421,,17.815901,9069.099609
2000-12-05,,7.7,,,38.0,14.843494,17.077351,,,18.99,,13.3,,,3.475,,,,,,17.032379,2.62,18.43,,2.667319,8.957935,5.737418,,19.081404,9461.099609
2000-12-06,,7.7,,,38.0,14.843494,17.077351,,,18.99,,13.3,,,3.475,,,,,,17.032379,2.62,18.43,,2.667319,8.957935,5.737418,,19.081404,
2000-12-07,,8.25,,,38.5,15.035643,17.808863,,,18.5,,13.01,,,3.425,,,,,,17.245285,2.565,17.85,,2.667319,9.330101,5.711019,,18.844122,9497.299805
2000-12-08,,8.25,,,38.5,15.035643,17.808863,,,18.5,,13.01,,,3.425,,,,,,17.245285,2.565,17.85,,2.667319,9.330101,5.711019,,18.844122,
2000-12-11,,8.7,,,38.400002,15.448763,18.810339,,,18.799999,,13.15,,,3.525,,,,,,16.862057,2.61,17.49,,2.667319,9.780161,5.843015,,19.921776,9788.099609
2000-12-12,,8.1775,,,38.0,15.45837,18.731962,,,18.299999,,13.0,,,3.425,,,,,,16.478827,2.6425,17.639999,,2.667319,9.650336,5.948612,,20.317245,9753.5
2000-12-13,,8.4825,,,38.0,15.371904,18.940968,,,18.629999,,13.49,,,3.4925,,,,,,16.725798,2.5975,17.58,,2.667319,9.607061,5.755018,,20.030531,9716.900391
2000-12-14,,8.25,,,38.099998,15.275829,18.649233,,,18.15,,13.8,,,3.4,,,,,,16.495859,2.6,17.0,,2.667319,9.485891,5.790217,,19.387892,9518.299805
2000-12-15,,7.85,,,38.689999,14.814672,18.170265,,,17.299999,,13.8,,,3.3375,,,,,,16.044502,2.6,16.549999,,2.667319,9.19162,5.895813,,18.191597,9155.700195
2000-12-18,,8.095,,,38.610001,14.488019,17.634693,,,17.5,,14.17,,,3.2875,,,,,,16.180761,2.555,16.5,,2.667319,9.08776,5.763818,,17.894995,9052.799805
2000-12-19,,8.4225,,,39.400002,14.795457,17.525837,,,17.450001,,14.5,,,3.3375,,,,,,16.606569,2.53,16.82,,2.667319,9.485891,5.851815,,18.488199,9255.5
2000-12-20,,8.0125,,,38.5,14.122936,16.898827,,,17.75,,14.1,,,3.3425,,,,,,17.202703,2.5,16.4,,2.667319,8.957935,5.719819,,17.400658,8864.299805
2000-12-21,,8.44,,,39.099998,14.353515,16.759489,,,18.24,,14.2,,,3.3875,,,,,,17.458189,2.5,17.0,,2.667319,9.182965,5.68462,,17.30179,8964.200195
2000-12-22,,8.325,,,38.599998,14.603308,16.75078,,,18.200001,,14.8,,,3.37,,,,,,17.117542,2.535,17.139999,,2.711774,9.295481,5.702219,,17.519299,9039.0
2000-12-25,,8.325,,,38.599998,14.603308,16.75078,,,18.200001,,14.8,,,3.37,,,,,,17.117542,2.535,17.139999,,2.711774,9.295481,5.702219,,17.519299,
2000-12-26,,8.325,,,38.599998,14.603308,16.75078,,,18.200001,,14.8,,,3.37,,,,,,17.117542,2.535,17.139999,,2.711774,9.295481,5.702219,,17.519299,
2000-12-27,,8.44,,,38.900002,14.795457,16.263105,,,18.450001,,14.51,,,3.41,,,,,,17.287865,2.5125,17.18,,2.711774,9.555131,5.543824,,17.499525,9078.5
2000-12-28,,8.425,,,39.049999,14.987606,15.897349,,,18.280001,,13.9,,,3.4325,,,,,,17.287865,2.52,17.129999,,2.711774,9.667646,5.403029,,17.33145,9075.599609
2000-12-29,,8.125,,,39.0,15.227792,15.849453,,,18.15,,13.6,,,3.3375,,,,,,16.521408,2.5125,17.02,,2.711774,9.866711,5.702219,,17.400658,9109.799805
2001-01-01,,8.125,,,39.0,15.227792,15.849453,,,18.15,,13.6,,,3.3375,,,,,,16.521408,2.5125,17.02,,2.711774,9.866711,5.702219,,17.400658,
2001-01-02,,8.23,,,39.75,14.872317,16.045395,,,18.68,,13.77,,,3.3975,,,,,,16.606569,2.45,17.6,,2.711774,9.667646,5.772617,,17.24247,9080.200195
2001-01-03,,8.47,,,40.009998,14.641738,16.459047,,,19.9,,14.21,,,3.7,,,,,,17.279348,2.425,17.92,,2.711774,9.667646,5.728619,,17.54896,9200.900391
2001-01-04,,8.5325,,,39.400002,15.736986,16.916243,,,19.0,,14.16,,,3.4875,,,,,,17.32193,2.46,18.48,,2.711774,10.230222,5.939812,,19.00231,9597.200195
2001-01-05,,8.6275,,,39.799999,15.900313,17.099121,,,18.68,,14.1,,,3.5575,,,,,,16.598055,2.4975,18.139999,,2.711774,10.256187,6.027809,,18.933102,9601.400391
2001-01-08,,8.7175,,,41.049999,16.111675,17.007683,,,18.82,,14.1,,,3.5625,,,,,,16.776894,2.49,18.35,,2.711774,10.446597,6.080608,,18.567293,9623.599609
2001-01-09,,8.65,,,40.150002,16.082853,17.046869,,,18.98,,14.41,,,3.605,,,,,,16.904636,2.53,18.4,,2.711774,10.264842,6.203804,,18.498085,9581.799805
2001-01-10,,8.495,,,40.400002,15.794631,17.116537,,,19.15,,14.83,,,3.6375,,,,,,17.373028,2.5975,18.35,,2.711774,10.334082,6.362199,,18.458538,9585.799805
2001-01-11,,8.43,,,40.650002,15.929135,17.007683,,,19.43,,14.76,,,3.6925,,,,,,16.862057,2.575,18.25,,2.756229,10.386012,6.353399,,18.933102,9699.799805
2001-01-12,,8.4475,,,41.0,16.236572,17.399565,,,18.85,,14.55,,,3.6,,,,,,17.373028,2.6,18.889999,,2.756229,10.455252,6.212603,,19.961323,9890.200195
2001-01-15,,8.2,,,40.189999,16.111675,17.630339,,,18.809999,,14.45,,,3.5875,,,,,,17.015347,2.5625,19.209999,,2.756229,10.489872,6.3094,,19.971209,9892.0
2001-01-16,,8.395,,,39.5,15.861883,17.221041,,,18.59,,14.73,,,3.525,,,,,,16.691732,2.5875,18.9,,2.756229,10.429287,6.177404,,19.29891,9722.400391
2001-01-17,,8.5,,,38.900002,16.236572,17.416981,,,18.5,,14.73,,,3.5425,,,,,,16.521408,2.67,18.950001,,2.756229,10.645662,6.203804,,20.643507,10020.099609
2001-01-18,,8.3875,,,39.349998,16.524796,18.392332,,,18.4,,14.67,,,3.4825,,,,,,16.538441,2.7425,18.93,,2.756229,10.714902,6.450196,,20.534754,10070.799805
2001-01-19,,8.16,,,39.889999,16.476759,18.74938,,,18.059999,,14.99,,,3.4675,,,,,,16.368116,2.7025,18.700001,,2.756229,10.135017,6.467795,,20.594074,9955.5
2001-01-22,,8.125,,,39.400002,16.255789,18.440229,,,18.540001,,15.36,,,3.52,,,,,,16.776894,2.725,18.9,,2.741411,10.212912,6.3182,,20.742374,10019.200195
2001-01-23,,8.375,,,39.75,16.380686,19.202221,,,18.4,,15.1,,,3.485,,,,,,16.606569,2.7,19.1,,2.741411,10.481217,6.423797,,20.831354,10100.400391
2001-01-24,,8.375,,,39.75,16.380686,19.202221,,,18.4,,15.1,,,3.485,,,,,,16.606569,2.7,19.1,,2.741411,10.481217,6.423797,,20.831354,10116.200195
2001-01-25,,8.95,,,39.630001,16.3999,18.997572,,,18.629999,,15.24,,,3.5075,,,,,,16.776894,2.6625,19.02,,2.785866,10.507182,6.274201,,20.653395,10132.0
2001-01-26,,8.95,,,39.630001,16.3999,18.997572,,,18.629999,,15.24,,,3.5075,,,,,,16.776894,2.6625,19.02,,2.785866,10.507182,6.274201,,20.653395,10090.099609
2001-01-29,,8.85,,,39.400002,15.861883,18.984509,,,18.450001,,15.1,,,3.5275,,,,,,16.776894,2.65,18.9,,2.756229,10.005191,6.300601,,20.505093,9949.900391
2001-01-30,,9.05,,,39.299999,16.140499,19.184805,,,18.85,,15.45,,,3.6,,,,,,16.870571,2.725,18.85,,2.800685,10.117706,6.388598,,20.248037,10036.200195
2001-01-31,,8.8275,,,39.0,16.524796,19.567978,,,19.110001,,15.8,,,3.6625,,,,,,16.810959,2.7275,18.5,,2.904414,10.212912,6.458996,,20.337019,10116.0
2001-02-01,,9.0325,,,39.400002,16.524796,19.071594,,,19.450001,,15.79,,,3.725,,,,,,16.734312,2.8,18.66,,2.948869,10.360047,6.582192,,20.218378,10123.0
2001-02-02,,9.05,,,38.799999,16.054031,18.679712,,,19.209999,,15.49,,,3.675,,,,,,16.606569,2.6875,18.299999,,2.978506,10.031156,6.476595,,19.575741,9848.5
2001-02-05,,9.0375,,,39.0,16.178928,18.636169,,,19.190001,,15.25,,,3.65,,,,,,16.453279,2.7475,18.5,,2.978506,10.109051,6.854983,,19.496647,9846.700195
2001-02-06,,9.1125,,,39.400002,16.10207,18.766796,,,19.73,,15.23,,,4.055,,,,,,16.581022,2.8,18.620001,,2.948869,10.031156,6.793385,,19.625174,9934.799805
2001-02-07,,9.05,,,39.349998,16.140499,18.261703,,,19.309999,,15.04,,,3.9875,,,,,,16.512892,2.7475,18.780001,,2.904414,10.221567,6.582192,,19.180269,9880.700195
2001-02-08,,9.15,,,38.91,16.226967,18.235579,,,19.35,,15.23,,,4.2475,,,,,,16.870571,2.8,19.6,,2.904414,10.299462,6.546993,,19.447212,10020.799805
2001-02-09,,9.0875,,,38.400002,16.025209,18.396687,,,19.85,,15.06,,,4.2,,,,,,17.032379,2.7925,19.799999,,2.904414,10.195602,6.494194,,18.972649,9936.299805
2001-02-12,,9.1775,,,38.799999,16.284611,18.531668,,,20.200001,,15.65,,,4.21,,,,,,17.628513,2.79,20.059999,,2.904414,10.386012,6.678989,,19.180269,10096.5
2001-02-13,,9.0775,,,38.59,16.390291,18.657942,,,20.16,,15.69,,,4.2225,,,,,,16.989799,2.775,19.98,,2.904414,10.386012,6.687788,,18.834234,10054.200195
2001-02-14,,9.23,,,38.5,16.044424,18.078827,,,20.26,,15.66,,,4.25,,,,,,16.691732,2.72,19.76,,2.904414,10.022501,6.63499,,17.707146,9759.700195
2001-02-15,,9.225,,,38.48,16.188536,18.43152,,,19.969999,,16.200001,,,4.2,,,,,,16.640635,2.7075,19.190001,,2.874777,10.290807,6.854983,,18.09273,9865.299805
